Date,USDJPY BGN Curncy  (R1),SPX Index  (R2),NKY Index  (R4),DAX Index  (R4),UKX Index  (R3),MXWO Index  (R2),AS51 Index  (R3)
5/28/2014,101.85,1909.78,14670.9502,9939.1699,6851.22,1706.15,5527.183
5/29/2014,101.79,1920.03,14681.7197,9938.9004,6871.29,1713.25,5519.473
5/30/2014,101.77,1923.57,14632.3799,9943.2695,6844.51,1715.18,5492.546
6/2/2014,102.38,1924.97,14935.9199,9950.1201,6864.1,1717.27,5518.462
6/3/2014,102.51,1924.24,15034.25,9919.7402,6836.3,1715.82,5479.683
6/4/2014,102.75,1927.88,15067.96,9926.6699,6818.63,1717.76,5444.83
6/5/2014,102.41,1940.46,15079.3701,9947.8301,6813.49,1725.6,5436.884
6/6/2014,102.48,1949.44,15077.2402,9987.1904,6858.21,1734.47,5464.032
6/9/2014,102.53,1951.27,15124,10008.6299,6875,1735.98,
6/10/2014,102.35,1950.79,14994.7998,10028.7998,6873.55,1735.32,5469.653
6/11/2014,102.07,1943.89,15069.4805,9949.8096,6838.87,1731.2,5453.994
6/12/2014,101.7,1930.11,14973.5303,9938.7002,6843.11,1725.49,5428.798
6/13/2014,102.04,1936.16,15097.8398,9912.8701,6777.85,1727.21,5405.051
6/16/2014,101.83,1937.78,14933.29,9883.9805,6754.64,1726.99,5412.315
6/17/2014,102.15,1941.99,14975.9697,9920.3203,6766.77,1728.74,5400.671
6/18/2014,101.93,1956.98,15115.7998,9930.3301,6778.56,1737.77,5382.72
6/19/2014,101.94,1959.48,15361.1602,10004,6808.11,1748.41,5468.204
6/20/2014,102.07,1962.87,15349.4199,9987.2402,6825.2,1747.43,5419.475
6/23/2014,101.93,1962.61,15369.2803,9920.9199,6800.56,1746.29,5453.306
6/24/2014,101.97,1949.98,15376.2402,9938.0801,6787.07,1737.82,5432.782
6/25/2014,101.87,1959.53,15266.6104,9867.75,6733.62,1738.16,5402.006
6/26/2014,101.73,1957.22,15308.4902,9804.9004,6735.12,1737.27,5464.319
6/27/2014,101.42,1960.96,15095,9815.1699,6757.77,1740.86,5445.055
6/30/2014,101.33,1960.23,15162.0996,9833.0703,6743.94,1743.42,5395.747
7/1/2014,101.53,1973.32,15326.2002,9902.4102,6802.92,1754.76,5375.901
7/2/2014,101.77,1974.62,15369.9697,9911.2695,6816.37,1756.96,5455.401
7/3/2014,102.19,1985.44,15348.29,10029.4297,6865.21,1764.12,5491.245
7/4/2014,102.06,,15437.1299,10009.0801,6866.05,1763.44,5524.976
7/7/2014,101.86,1977.65,15379.4404,9906.0703,6823.51,1754.8,5518.905
7/8/2014,101.57,1963.71,15314.4102,9772.6699,6738.45,1741.64,5510.943
7/9/2014,101.64,1972.83,15302.6504,9808.2002,6718.04,1746.07,5452.484
7/10/2014,101.34,1964.68,15216.4697,9659.1299,6672.37,1734.5,5464.448
7/11/2014,101.3,1967.57,15164.04,9666.3398,6690.17,1736.02,5486.793
7/14/2014,101.54,1977.1,15296.8203,9783.0098,6746.14,1747.06,5511.401
7/15/2014,101.68,1973.28,15395.1602,9719.4102,6710.45,1741.46,5511.299
7/16/2014,101.67,1981.57,15379.2998,9859.2695,6784.67,1751.51,5518.859
7/17/2014,101.18,1958.12,15370.2598,9753.8799,6738.32,1735.11,5522.43
7/18/2014,101.34,1978.22,15215.71,9720.0195,6749.45,1744.31,5531.664
7/21/2014,101.4,1973.63,,9612.0498,6728.44,1740.13,5539.94
7/22/2014,101.46,1983.53,15343.2803,9734.3301,6795.34,1750.78,5543.294
7/23/2014,101.48,1987.01,15328.5596,9753.5596,6798.15,1754.12,5576.745
7/24/2014,101.82,1987.98,15284.4199,9794.0596,6821.46,1756.28,5587.799
7/25/2014,101.84,1978.34,15457.8701,9644.0098,6791.55,1748.25,5583.505
7/28/2014,101.86,1978.91,15529.4004,9598.1699,6788.07,1748.26,5577.386
7/29/2014,102.12,1969.95,15618.0703,9653.6299,6807.75,1744.22,5588.436
7/30/2014,102.79,1970.07,15646.2305,9593.6797,6773.44,1740.22,5622.886
7/31/2014,102.8,1930.67,15620.7695,9407.4805,6730.11,1714.35,5632.914
8/1/2014,102.61,1925.15,15523.1104,9210.0801,6679.18,1705.76,5556.373
8/4/2014,102.57,1938.99,15474.5,9154.1396,6677.52,1710.16,5540.876
8/5/2014,102.6,1920.21,15320.3096,9189.7402,6682.48,1698.24,5518.561
8/6/2014,102.1,1920.24,15159.79,9130.04,6636.16,1693.15,5511.994
8/7/2014,102.1,1909.57,15232.3701,9038.9697,6597.37,1684.73,5509.006
8/8/2014,102.04,1931.59,14778.3701,9009.3203,6567.36,1690.59,5435.31
8/11/2014,102.19,1936.92,15130.5195,9180.7402,6632.82,1701.63,5457.033
8/12/2014,102.26,1933.75,15161.3096,9069.4697,6632.42,1699.37,5530.323
8/13/2014,102.42,1946.72,15213.6299,9198.8799,6656.68,1708.76,5514.718
8/14/2014,102.45,1955.18,15314.5703,9225.0996,6685.26,1715.73,5548.47
8/15/2014,102.36,1955.06,15318.3398,9092.5996,6689.08,1714.26,5566.522
8/18/2014,102.57,1971.74,15322.5996,9245.3301,6741.25,1727.4,5587.102
8/19/2014,102.92,1981.6,15449.79,9334.2803,6779.31,1734.89,5623.777
8/20/2014,103.76,1986.51,15454.4502,9314.5703,6755.48,1735.81,5634.603
8/21/2014,103.85,1992.37,15586.2002,9401.5303,6777.66,1741.91,5638.861
8/22/2014,103.95,1988.4,15539.1904,9339.1699,6775.25,1735.96,5645.615
8/25/2014,104.05,1997.92,15613.25,9510.1396,,1745.26,5634.885
8/26/2014,104.06,2000.02,15521.2197,9588.1504,6822.76,1749.17,5637.624
8/27/2014,103.88,2000.12,15534.8203,9569.71,6830.66,1750.7,5651.183
8/28/2014,103.72,1996.74,15459.8604,9462.5596,6805.8,1744.37,5624.409
8/29/2014,104.09,2003.37,15424.5898,9470.1699,6819.75,1748.69,5625.895
9/1/2014,104.35,,15476.5996,9479.0303,6825.31,1748.33,5629.827
9/2/2014,105.09,2002.28,15668.5996,9507.0195,6829.17,1747.22,5658.511
9/3/2014,104.79,2000.72,15728.3496,9626.4902,6873.58,1752,5656.095
9/4/2014,105.27,1997.65,15676.1797,9724.2598,6877.97,1748.62,5631.261
9/5/2014,105.09,2007.71,15668.6797,9747.0195,6855.1,1750.63,5598.693
9/8/2014,106.03,2001.54,15705.1104,9758.0303,6834.77,1744.28,5576.97
9/9/2014,106.2,1988.44,15749.1504,9710.7002,6829,1733.21,5607.896
9/10/2014,106.86,1995.69,15788.7803,9700.1699,6830.11,1735.79,5574.282
9/11/2014,107.11,1997.45,15909.2002,9691.2803,6799.62,1736.99,5546.125
9/12/2014,107.34,1985.54,15948.29,9651.1299,6806.96,1729.5,5531.142
9/15/2014,107.19,1984.13,,9659.6299,6804.21,1726.86,5473.454
9/16/2014,107.13,1998.98,15911.5303,9632.9297,6792.24,1732.55,5445.359
9/17/2014,108.37,2001.57,15888.6699,9661.5,6780.9,1735.35,5407.254
9/18/2014,108.69,2011.36,16067.5703,9798.1299,6819.29,1742.74,5415.827
9/19/2014,109.04,2010.4,16321.1699,9799.2598,6837.92,1740.32,5433.059
9/22/2014,108.84,1994.29,16205.9004,9749.54,6773.63,1726.47,5362.955
9/23/2014,108.89,1982.77,,9595.0303,6676.08,1716.23,5415.727
9/24/2014,109.04,1998.3,16167.4502,9661.9697,6706.27,1723.67,5375.765
9/25/2014,108.75,1965.99,16374.1396,9510.0098,6639.71,1703.09,5382.166
9/26/2014,109.29,1982.85,16229.8604,9490.5498,6649.39,1707.87,5313.415
9/29/2014,109.5,1977.8,16310.6396,9422.9102,6646.6,1702.18,5264.217
9/30/2014,109.65,1972.29,16173.5195,9474.2998,6622.72,1698.41,5292.812
10/1/2014,108.89,1946.16,16082.25,9382.0303,6557.52,1679.18,5334.13
10/2/2014,108.42,1946.17,15661.9902,9195.6797,6446.39,1667.98,5297.705
10/3/2014,109.76,1967.9,15708.6504,,6527.91,1675.29,5318.211
10/6/2014,108.78,1964.82,15890.9502,9209.5098,6563.65,1679.82,5292.911
10/7/2014,108.03,1935.1,15783.8301,9086.21,6495.58,1661.36,5284.2
10/8/2014,108.08,1968.89,15595.9805,8995.3301,6482.24,1673.48,5241.266
10/9/2014,107.84,1928.21,15478.9297,9005.0195,6431.85,1652.93,5296.681
10/10/2014,107.66,1906.13,15300.5498,8788.8096,6339.97,1626.68,5188.253
10/13/2014,106.86,1874.74,,8812.4297,6366.24,1613.61,5155.503
10/14/2014,107.05,1877.7,14936.5098,8825.21,6392.68,1610.74,5207.428
10/15/2014,105.92,1862.49,15073.5195,8571.9502,6211.64,1595.21,5245.612
10/16/2014,106.33,1862.76,14738.3799,8582.9004,6195.91,1592.6,5254.892
10/17/2014,106.88,1886.76,14532.5098,8850.2695,6310.29,1613.56,5271.721
10/20/2014,106.95,1904.01,15111.2305,8717.7598,6267.07,1626.05,5319.439
10/21/2014,107,1941.28,14804.2803,8886.96,6372.33,1651.14,5325.031
10/22/2014,107.14,1927.11,15195.7695,8940.1396,6399.73,1647.21,5385.868
10/23/2014,108.27,1950.82,15138.96,9047.3096,6419.15,1659.97,5383.135
10/24/2014,108.16,1964.58,15291.6396,8987.7998,6388.73,1667.88,5412.248
10/27/2014,107.82,1961.63,15388.7197,8902.6104,6363.46,1666.82,5458.954
10/28/2014,108.16,1985.05,15329.9102,9068.1904,6402.17,1684.54,5452.598
10/29/2014,108.89,1982.3,15553.9102,9082.8096,6453.87,1686.35,5447.679
10/30/2014,109.21,1994.65,15658.2002,9114.8398,6463.55,1689.22,5476.203
10/31/2014,112.32,2018.05,16413.7598,9326.8701,6546.47,1708.09,5526.602
11/3/2014,114.05,2017.81,,9251.7002,6487.97,1699.09,5506.887
11/4/2014,113.6,2012.1,16862.4707,9166.4697,6453.97,1698.22,5519.924
11/5/2014,114.64,2023.57,16937.3203,9315.4805,6539.14,1706.51,5517.876
11/6/2014,115.21,2031.21,16792.4805,9377.4102,6551.15,1707.53,5506.107
11/7/2014,114.6,2031.92,16880.3809,9291.8301,6567.24,1707.01,5549.13
11/10/2014,114.86,2038.26,16780.5293,9351.8701,6611.25,1714.6,5523.957
11/11/2014,115.78,2039.68,17124.1094,9369.0303,6627.4,1716.83,5517.101
11/12/2014,115.49,2038.25,17197.0508,9210.96,6611.04,1715.03,5463.052
11/13/2014,115.77,2039.33,17392.7891,9248.5098,6635.45,1716.24,5442.704
11/14/2014,116.29,2039.82,17490.8301,9252.9404,6654.37,1717.2,5454.342
11/17/2014,116.65,2041.32,16973.8008,9306.3496,6671.97,1714.97,5412.545
11/18/2014,116.86,2051.8,17344.0605,9456.5303,6709.13,1728.23,5399.69
11/19/2014,117.97,2048.72,17288.75,9472.7998,6696.6,1724.73,5368.844
11/20/2014,118.21,2052.75,17300.8594,9483.9697,6678.9,1725.47,5316.244
11/21/2014,117.79,2063.5,17357.5098,9732.5498,6750.76,1737.24,5304.305
11/24/2014,118.27,2069.41,,9785.54,6729.79,1740.09,5361.804
11/25/2014,117.97,2067.03,17407.6191,9861.21,6731.14,1742.82,5334.785
11/26/2014,117.73,2072.83,17383.5801,9915.5596,6729.17,1748,5396.209
11/27/2014,117.71,,17248.5,9974.8701,6723.42,1744.71,5400.922
11/28/2014,118.63,2067.56,17459.8496,9980.8496,6722.62,1739.5,5313
12/1/2014,118.4,2053.44,17590.0996,9963.5098,6656.37,1729.89,5207.721
12/2/2014,119.21,2066.55,17663.2207,9934.0801,6742.1,1735.99,5281.259
12/3/2014,119.79,2074.33,17720.4297,9971.79,6716.63,1739.73,5321.823
12/4/2014,119.78,2071.92,17887.2109,9851.3496,6679.37,1736.63,5368.8
12/5/2014,121.46,2075.37,17920.4492,10087.1201,6742.84,1738.52,5335.333
12/8/2014,120.69,2060.31,17935.6406,10014.9902,6672.15,1726.47,5372.708
12/9/2014,119.69,2059.82,17813.3809,9793.71,6529.47,1721.97,5282.667
12/10/2014,117.82,2026.14,17412.5801,9799.7305,6500.04,1698.43,5259.002
12/11/2014,118.65,2035.33,17257.4004,9862.5303,6461.7,1699.05,5230.97
12/12/2014,118.75,2002.33,17371.5801,9594.7305,6300.63,1675.04,5219.569
12/15/2014,117.82,1989.63,17099.4004,9334.0098,6182.72,1654.56,5186.076
12/16/2014,116.41,1972.74,16755.3203,9563.8896,6331.83,1655.52,5152.343
12/17/2014,118.65,2012.89,16819.7305,9544.4297,6336.48,1672.48,5161.859
12/18/2014,118.84,2061.23,17210.0508,9811.0596,6466,1706.33,5210.776
12/19/2014,119.54,2074.04,17621.4004,9786.96,6545.27,,5338.649
12/22/2014,119.55,2073.92,,,,,
