Date,USDJPY BGN Curncy  (R1),SPX Index  (R2),NKY Index  (R4),DAX Index  (R3),UKX Index  (R3),MXWO Index  (R2),AS51 Index  (R3)
6/18/2012,79.11,1344.78,8721.02,6248.2002,5491.0898,1211.71,4136.9028
6/19/2012,78.95,1357.98,8655.87,6363.3599,5586.3101,1226.94,4123.3311
6/20/2012,79.54,1355.69,8752.31,6392.1299,5622.29,1229.5,4132.4438
6/21/2012,80.28,1325.51,8824.07,6343.1299,5566.3599,1206.86,4087.5681
6/22/2012,80.43,1335.02,8798.35,6263.25,5513.6899,1205.67,4048.2109
6/25/2012,79.66,1313.72,8734.62,6132.3901,5450.6499,1188.27,4027.814
6/26/2012,79.52,1319.99,8663.99,6136.6899,5446.96,1190.43,4013.301
6/27/2012,79.72,1331.85,8730.49,6228.9902,5523.9199,1201.71,4043.1741
6/28/2012,79.46,1329.04,8874.11,6149.9102,5493.0601,1199.93,4044.8369
6/29/2012,79.79,1362.16,9006.78,6416.2798,5571.1499,1235.72,4094.6331
7/2/2012,79.51,1365.51,9003.48,6496.0801,5640.6401,1240.5,4133
7/3/2012,79.79,1374.02,9066.59,6578.21,5687.73,1251.4,4127.2158
7/4/2012,79.88,,9104.17,6564.7998,5684.4702,1250.17,4172.1558
7/5/2012,79.92,1367.58,9079.8,6535.5601,5692.6299,1242.39,4169.1919
7/6/2012,79.66,1354.68,9020.75,6410.1099,5662.6299,1229.36,4157.8071
7/9/2012,79.56,1352.46,8896.88,6387.5698,5627.3301,1224.14,4118.2671
7/10/2012,79.43,1341.47,8857.73,6438.3301,5664.0698,1218.81,4098.02
7/11/2012,79.76,1341.45,8851,6453.8501,5664.48,1218.81,4096.54
7/12/2012,79.31,1334.76,8720.01,6419.3501,5608.25,1207.47,4067.9709
7/13/2012,79.18,1356.78,8724.12,6557.1001,5666.1299,1225.55,4082.2461
7/16/2012,78.87,1353.64,,6565.7202,5662.4302,1225.35,4105.103
7/17/2012,79.06,1363.67,8755,6577.6401,5629.0898,1229.12,4140.7988
7/18/2012,78.8,1372.78,8726.74,6684.4199,5685.77,1239.07,4123.5991
7/19/2012,78.59,1376.51,8795.55,6758.3901,5714.1899,1247.82,4206.6929
7/20/2012,78.49,1362.66,8669.87,6630.02,5651.77,1231.35,4199.124
7/23/2012,78.4,1350.52,8508.32,6419.3301,5533.8701,1212.05,4128.9409
7/24/2012,78.18,1338.31,8488.09,6390.4102,5499.23,1202.88,4133.2319
7/25/2012,78.16,1337.89,8365.9,6406.52,5498.3198,1201.74,4123.9468
7/26/2012,78.21,1360.02,8443.1,6582.96,5573.1602,1227.82,4147.7329
7/27/2012,78.46,1385.97,8566.64,6689.3999,5627.21,1250.02,4209.77
7/30/2012,78.18,1385.3,8635.44,6774.0601,5693.6299,1253.9,4245.709
7/31/2012,78.12,1379.32,8695.06,6772.2598,5635.2798,1250.57,4269.1528
8/1/2012,78.44,1375.14,8641.85,6754.46,5712.8198,1248.1,4262.7632
8/2/2012,78.24,1365,8653.18,6606.0898,5662.2998,1234.97,4269.5391
8/3/2012,78.47,1390.99,8555.11,6865.6602,5787.2798,1259.65,4221.481
8/6/2012,78.25,1394.23,8726.29,6918.7202,5808.77,1267.85,4272.5859
8/7/2012,78.61,1401.35,8803.31,6967.9502,5841.2402,1276.4,4291.564
8/8/2012,78.43,1402.22,8881.16,6966.1499,5845.9199,1276.09,4312.561
8/9/2012,78.57,1402.8,8978.6,6964.9902,5851.5098,1277.79,4308.2749
8/10/2012,78.28,1405.87,8891.44,6944.5601,5847.1099,1278.36,4277.3018
8/13/2012,78.32,1404.11,8885.15,6909.6802,5831.8799,1276.26,4283.293
8/14/2012,78.74,1403.93,8929.88,6974.3901,5864.7798,1277.51,4292.1738
8/15/2012,78.99,1405.53,8925.04,6946.7998,5833.04,1276.82,4281.2148
8/16/2012,79.35,1415.51,9092.76,6996.29,5834.5098,1287.62,4330.166
8/17/2012,79.56,1418.16,9162.5,7040.8799,5852.4199,1290.23,4370.1001
8/20/2012,79.43,1418.13,9171.16,7033.6802,5824.3701,1289.75,4364.2881
8/21/2012,79.29,1413.17,9156.92,7089.3198,5857.52,1293.43,4383.376
8/22/2012,78.58,1413.49,9131.74,7017.75,5774.2002,1287.84,4376.043
8/23/2012,78.49,1402.08,9178.12,6949.5698,5776.6001,1285.28,4383.7021
8/24/2012,78.67,1411.13,9070.76,6971.0698,5776.6001,1285.84,4348.9951
8/27/2012,78.74,1410.44,9085.39,7047.4502,,1286.55,4343.6992
8/28/2012,78.51,1409.3,9033.29,7002.6802,5775.71,1284.25,4359.3779
8/29/2012,78.71,1410.49,9069.81,7010.5698,5743.5298,1283.23,4356.4448
8/30/2012,78.63,1399.48,8983.78,6895.4902,5719.4502,1272.02,4315.6738
8/31/2012,78.39,1406.58,8839.91,6970.79,5711.48,1279.21,4316.1138
9/3/2012,78.26,,8783.89,7014.8301,5758.4102,1280.76,4329.6709
9/4/2012,78.43,1404.94,8775.51,6932.5801,5672.0098,1274.65,4303.5122
9/5/2012,78.39,1403.44,8679.82,6964.6899,5657.8599,1273.21,4278.7661
9/6/2012,78.86,1432.12,8680.57,7167.3301,5777.3398,1297.6,4312.8882
9/7/2012,78.24,1437.92,8871.65,7214.5,5794.7998,1312.08,4325.8389
9/10/2012,78.29,1429.08,8869.37,7213.7002,5793.2002,1306.31,4333.7651
9/11/2012,77.77,1433.56,8807.38,7310.1099,5792.1899,1311.71,4325.7939
9/12/2012,77.86,1436.56,8959.96,7343.5298,5782.0801,1316.7,4361.252
9/13/2012,77.49,1459.99,8995.15,7310.3198,5819.9199,1329.48,4339.4209
9/14/2012,78.39,1465.77,9159.39,7412.1299,5915.5498,1347.61,4389.9561
9/17/2012,78.71,1461.19,,7403.6899,5893.52,1342.31,4402.5288
9/18/2012,78.82,1459.32,9123.77,7347.6899,5868.1602,1337.16,4394.728
9/19/2012,78.38,1461.05,9232.21,7390.7598,5888.48,1341.5,4418.3599
9/20/2012,78.24,1460.26,9086.98,7389.4902,5854.6401,1334.48,4397.228
9/21/2012,78.17,1460.15,9110,7451.6201,5852.6201,1338.05,4408.291
9/24/2012,77.85,1456.89,9069.29,7413.1602,5838.8398,1331.81,4385.4731
9/25/2012,77.8,1441.59,9091.54,7425.1099,5859.71,1327.25,4372.8628
9/26/2012,77.75,1433.32,8906.7,7276.5098,5768.0898,1309.4,4361.6021
9/27/2012,77.61,1447.15,8949.87,7290.02,5779.4199,1320.17,4384.1689
9/28/2012,77.96,1440.67,8870.16,7216.1499,5742.0698,1311.5,4387.0181
10/1/2012,77.99,1444.49,8796.51,7326.73,5820.4502,1318.81,4388.624
10/2/2012,78.16,1445.75,8786.05,7305.8599,5809.4502,1319.52,4432.9829
10/3/2012,78.49,1450.99,8746.87,7322.0801,5825.8101,1318.91,4438.561
10/4/2012,78.48,1461.4,8824.59,7305.21,5827.7798,1329,4452.355
10/5/2012,78.67,1460.93,8863.3,7397.8701,5871.02,1334.63,4494.3809
10/8/2012,78.33,1455.88,,7291.21,5841.7402,1326.37,4481.8569
10/9/2012,78.26,1441.48,8769.59,7234.5298,5810.25,1313.46,4505.3491
10/10/2012,78.18,1432.56,8596.23,7205.23,5776.71,1305.14,4490.7402
10/11/2012,78.34,1432.84,8546.78,7281.7002,5829.75,1308.83,4483.5269
10/12/2012,78.44,1428.59,8534.12,7232.4902,5793.3198,1306.02,4486.5801
10/15/2012,78.65,1440.13,8577.93,7261.25,5805.6099,1312.78,4483.4282
10/16/2012,78.89,1454.92,8701.31,7376.27,5870.54,1329.43,4491.498
10/17/2012,78.93,1460.91,8806.55,7394.5498,5910.9102,1339.65,4528.208
10/18/2012,79.28,1457.34,8982.86,7437.23,5917.0498,1339.55,4559.4351
10/19/2012,79.32,1433.19,9002.68,7380.6401,5896.1499,1322.28,4571.0752
10/22/2012,79.94,1433.82,9010.71,7328.0498,5882.9102,1320.86,4540.999
10/23/2012,79.85,1413.11,9014.25,7173.6899,5797.9102,1299.99,4543.0718
10/24/2012,79.81,1408.75,8954.3,7192.8501,5804.7798,1298.76,4505.8179
10/25/2012,80.3,1412.97,9055.2,7200.23,5805.0498,1302.77,4510.501
10/26/2012,79.65,1411.94,8933.06,7231.8501,5806.71,1300.23,4472.3799
10/29/2012,79.8,,8929.34,7203.1602,5795.1001,1296.96,4476.8589
10/30/2012,79.63,,8841.98,7284.3999,5849.8999,1302.18,4485.687
10/31/2012,79.77,1412.16,8928.29,7260.6299,5782.7002,1301.52,4516.998
11/1/2012,80.12,1427.59,8946.87,7335.6699,5861.9199,1313.19,4457.6499
11/2/2012,80.43,1414.2,9051.22,7363.8501,5868.5498,1305.77,4460.0532
11/5/2012,80.29,1417.26,9007.44,7326.4702,5839.0601,1303.37,4474.1201
11/6/2012,80.35,1428.39,8975.15,7377.7598,5884.8999,1311.42,4484.7979
11/7/2012,80,1394.53,8972.89,7232.8301,5791.6299,1289.11,4516.4619
11/8/2012,79.47,1377.51,8837.15,7204.96,5776.0498,1276.72,4483.8218
11/9/2012,79.49,1379.85,8757.6,7163.5,5769.6802,1276.02,4462.0239
11/12/2012,79.5,1380.03,8676.44,7168.7598,5767.27,1274.32,4448.0308
11/13/2012,79.38,1374.53,8661.05,7169.1201,5786.25,1271.85,4379.8042
11/14/2012,80.25,1355.49,8664.73,7101.9199,5722.0098,1257.12,4388.3672
11/15/2012,81.17,1353.33,8829.72,7043.4199,5677.75,1253.86,4349.25
11/16/2012,81.32,1359.88,9024.16,6950.5298,5605.5898,1253.31,4336.8481
11/19/2012,81.41,1386.89,9153.2,7123.8398,5737.6602,1280.86,4361.4482
11/20/2012,81.68,1387.81,9142.64,7172.9902,5748.1001,1281.29,4385.6782
11/21/2012,82.52,1391.03,9222.52,7184.71,5752.0298,1284.32,4369.499
11/22/2012,82.48,,9366.8,7244.9902,5791.0298,1290.5,4413.0718
11/23/2012,82.4,1409.15,,7309.1299,5819.1401,1304.85,4413.0132
11/26/2012,82.08,1406.29,9388.94,7292.0298,5786.7202,1302.63,4424.189
11/27/2012,82.15,1398.94,9423.3,7332.3301,5799.71,1299.36,4456.8271
11/28/2012,82.08,1409.93,9308.35,7343.4102,5803.2798,1303.85,4447.3081
11/29/2012,82.12,1415.95,9400.88,7400.96,5870.2998,1314.67,4477.731
11/30/2012,82.48,1416.18,9446.01,7405.5,5866.8198,1315.49,4506.0361
12/3/2012,82.25,1409.46,9458.18,7435.21,5871.2402,1314.3,4531.5078
12/4/2012,81.9,1407.05,9432.46,7435.1201,5869.04,1314.02,4503.5752
12/5/2012,82.47,1409.28,9468.84,7454.5498,5892.0801,1315.4,4520.3989
12/6/2012,82.4,1413.94,9545.16,7534.54,5901.4199,1319.13,4509.3452
12/7/2012,82.49,1418.07,9527.39,7517.7998,5914.3999,1320.74,4551.7578
12/10/2012,82.36,1418.55,9533.75,7530.9199,5921.6299,1321.96,4557.9468
12/11/2012,82.52,1427.84,9525.32,7589.75,5924.9702,1329.94,4576.0049
12/12/2012,83.26,1428.48,9581.46,7614.79,5945.8501,1332.27,4583.8101
12/13/2012,83.65,1419.45,9742.73,7581.98,5929.6099,1327.62,4582.793
12/14/2012,83.52,1413.58,9737.56,7596.4702,5921.7598,1325.49,4583.1089
12/17/2012,83.89,1430.36,9828.88,7604.9399,5912.1499,1335.2,4573.395
12/18/2012,84.21,1446.79,9923.01,7653.5801,5935.8999,1347.92,4595.2051
12/19/2012,84.41,1435.81,10160.4,7668.5,5961.5898,1348.9,4617.7769
12/20/2012,84.39,1443.69,10039.33,7672.1001,5958.3398,1351.85,4634.1069
12/21/2012,84.24,1430.15,9940.06,7636.23,5939.9902,1341.06,4623.5781
12/24/2012,84.94,1426.66,,,5954.1802,1338.34,4635.189
12/25/2012,84.77,,10080.12,,,1339.04,
12/26/2012,85.63,1419.83,10230.36,,,1335.98,
12/27/2012,86.1,1418.1,10322.98,7655.8799,5954.2998,1336.3,4647.9629
12/28/2012,85.96,1402.43,10395.18,7612.3901,5925.3701,1326.84,4671.2988
12/31/2012,86.75,1426.19,,,5897.8101,1338.5,4648.9502
1/1/2013,86.7,,,,,1338.55,
1/2/2013,87.34,1462.42,,7778.7798,6027.3701,1367.38,4705.9399
1/3/2013,87.24,1459.37,,7756.4399,6047.3398,1364.39,4740.6821
1/4/2013,88.15,1466.47,10688.11,7776.3701,6089.8398,1370.11,4723.7798
1/7/2013,87.79,1461.89,10599.01,7732.6602,6064.5801,1366.91,4717.3252
1/8/2013,87.05,1457.15,10508.06,7695.8301,6053.6299,1362.25,4690.25
1/9/2013,87.88,1461.02,10578.57,7720.4702,6098.6499,1367.15,4708.1382
1/10/2013,88.78,1472.12,10652.64,7708.4702,6101.5098,1378.48,4722.957
1/11/2013,89.18,1472.05,10801.57,7715.5298,6121.5801,1381.94,4709.4858
1/14/2013,89.48,1470.68,,7729.52,6107.8599,1380.21,4719.707
1/15/2013,88.79,1472.34,10879.08,7675.9102,6117.3101,1382.74,4716.5552
1/16/2013,88.38,1472.63,10600.44,7691.1299,6103.98,1378.92,4738.4438
1/17/2013,89.88,1480.94,10609.64,7735.46,6132.3599,1386.16,4756.626
1/18/2013,90.1,1485.98,10913.3,7702.23,6154.4102,1388.11,4771.2261
1/21/2013,89.6,,10747.74,7748.8599,6180.98,1389.58,4777.4971
1/22/2013,88.71,1492.56,10709.93,7696.21,6179.1699,1393.62,4779.0781
1/23/2013,88.61,1494.81,10486.99,7707.54,6197.6401,1393.04,4787.8271
1/24/2013,90.33,1494.82,10620.87,7748.1299,6264.9102,1396.14,4810.2241
1/25/2013,90.91,1502.96,10926.65,7857.9702,6284.4502,1405.47,4835.1738
1/28/2013,90.86,1500.18,10824.31,7833,6294.4102,1403.04,
1/29/2013,90.73,1507.84,10866.72,7848.5698,6339.1899,1410.68,4888.9761
1/30/2013,91.08,1501.96,11113.95,7811.3101,6323.1099,1409.47,4896.6929
1/31/2013,91.71,1498.11,11138.66,7776.0498,6276.8799,1405.47,4878.7808
2/1/2013,92.77,1513.17,11191.34,7833.3901,6347.2402,1416.79,4921.0962
2/4/2013,92.38,1495.71,11260.35,7638.23,6246.8398,1399.68,4907.5151
2/5/2013,93.63,1511.29,11046.92,7664.6602,6282.7598,1405.15,4882.7202
2/6/2013,93.64,1512.12,11463.75,7581.1802,6295.3398,1408.35,4920.9541
2/7/2013,93.63,1509.39,11357.07,7590.8501,6228.4199,1401.92,4935.7021
2/8/2013,92.68,1517.93,11153.16,7652.1401,6263.9302,1410.44,4971.2959
2/11/2013,94.32,1517.01,,7633.7402,6277.0601,1405.7,4959.5039
2/12/2013,93.48,1519.43,11369.12,7660.1899,6338.3799,1413.83,4958.9849
2/13/2013,93.39,1520.33,11251.41,7711.8901,6359.1099,1413.81,5003.6572
2/14/2013,92.88,1521.38,11307.28,7631.1899,6327.3599,1411.59,5036.8818
2/15/2013,93.5,1519.79,11173.83,7593.5098,6328.2598,1406.92,5033.918
2/18/2013,93.96,,11407.87,7628.73,6318.1899,1408.46,5063.416
2/19/2013,93.57,1530.94,11372.34,7752.4502,6379.0698,1419.81,5081.897
2/20/2013,93.57,1511.95,11468.28,7728.8999,6395.3701,1410.01,5098.7139
2/21/2013,93.11,1502.42,11309.13,7583.5698,6291.54,1392.11,4980.0908
2/22/2013,93.42,1515.6,11385.94,7661.9102,6335.7002,1402.05,5018.145
2/25/2013,91.82,1487.85,11662.52,7773.1899,6355.3701,1391.22,5055.7671
2/26/2013,91.98,1496.94,11398.81,7597.1099,6270.4399,1386.06,5003.5659
2/27/2013,92.24,1515.99,11253.97,7675.8301,6325.8799,1399.43,5036.5918
2/28/2013,92.56,1514.68,11559.36,7741.7002,6360.8101,1405.18,5104.0801
3/1/2013,93.59,1518.2,11606.38,7708.1602,6378.6001,1401.75,5086.1338
3/4/2013,93.48,1525.2,11652.29,7691.6802,6345.6299,1404.94,5010.5239
3/5/2013,93.29,1539.79,11683.45,7870.3101,6431.9502,1420.25,5075.3628
3/6/2013,94.07,1541.46,11932.27,7919.3301,6427.6401,1422.26,5116.79
3/7/2013,94.82,1544.26,11968.08,7939.77,6439.1602,1424.88,5109.2002
3/8/2013,96,1551.18,12283.62,7986.4702,6483.5801,1428.72,5123.4409
3/11/2013,96.28,1556.22,12349.05,7984.29,6503.6299,1434.83,5146.9048
3/12/2013,96.08,1552.48,12314.81,7966.1201,6510.6201,1433.28,5117.8682
3/13/2013,96.13,1554.52,12239.66,7970.9102,6481.5,1429.84,5092.397
3/14/2013,96.11,1563.23,12381.19,8058.3701,6529.4102,1440.21,5032.2222
3/15/2013,95.28,1560.7,12560.95,8042.8501,6489.6499,1444.48,5120.2422
3/18/2013,95.21,1552.1,12220.63,8010.7002,6457.9199,1430.97,5015.4019
3/19/2013,95.16,1548.34,12468.23,7947.79,6441.3198,1426.75,4987.3999
3/20/2013,96.01,1558.71,,8001.9702,6432.7002,1434.35,4967.3501
3/21/2013,94.9,1545.8,12635.69,7932.5098,6388.5498,1426.66,4959.4058
3/22/2013,94.46,1556.89,12338.53,7911.3501,6392.7598,1432.33,4967.2622
3/25/2013,94.17,1551.69,12546.46,7870.8999,6378.3799,1426.71,4990.1968
3/26/2013,94.44,1563.77,12471.62,7879.6699,6399.3701,1432.64,4950.2461
3/27/2013,94.46,1562.85,12493.79,7789.0898,6387.5601,1428.95,4994.9932
3/28/2013,94.15,1569.19,12335.96,7795.3101,6411.7402,1434.62,4966.499
3/29/2013,94.22,,12397.91,,,1434.51,
4/1/2013,93.23,1562.17,12135.02,,,1428.04,
4/2/2013,93.44,1570.25,12003.43,7943.8701,6490.6602,1435.41,4985.5098
4/3/2013,93.04,1553.69,12362.2,7874.75,6420.2798,1425.59,4957.6802
4/4/2013,96.34,1559.98,12634.54,7817.3901,6344.1201,1422.22,4913.481
4/5/2013,97.57,1553.28,12833.64,7658.75,6249.7798,1419.11,4891.4248
4/8/2013,99.36,1563.07,13192.59,7662.6401,6276.9399,1426.45,4905.4858
4/9/2013,99.02,1568.61,13192.35,7637.5098,6313.21,1433.01,4976.8389
4/10/2013,99.78,1587.73,13288.13,7810.6299,6387.3701,1452.41,4967.9951
4/11/2013,99.68,1593.37,13549.16,7871.6299,6416.1401,1462.82,5007.0688
4/12/2013,98.37,1588.85,13485.14,7744.77,6384.3901,1456.54,5013.5352
4/15/2013,96.77,1552.36,13275.66,7712.6299,6343.6001,1431.09,4967.9082
4/16/2013,97.54,1574.57,13221.44,7682.5801,6304.5801,1438.81,4950.8462
4/17/2013,98.12,1552.01,13382.89,7503.0298,6244.21,1420.7,5004.5552
4/18/2013,98.17,1541.61,13220.07,7473.73,6243.6699,1413.72,4924.416
4/19/2013,99.52,1555.25,13316.48,7459.96,6286.5898,1422.25,4931.9111
4/22/2013,99.23,1562.5,13568.37,7478.1099,6280.6201,1427.08,4966.5508
4/23/2013,99.48,1578.78,13529.65,7658.21,6406.1201,1443.86,5016.2329
4/24/2013,99.51,1578.79,13843.46,7759.0298,6431.7598,1450.79,5102.4302
4/25/2013,99.26,1585.16,13926.08,7832.8599,6442.5898,1459.26,
4/26/2013,98.05,1582.24,13884.13,7814.7598,6426.4199,1457.8,5097.5078
4/29/2013,97.76,1593.61,,7873.5,6458.02,1468.44,5125.8062
4/30/2013,97.45,1597.57,13860.86,7913.71,6430.1201,1476.14,5191.2192
5/1/2013,97.39,1582.7,13799.35,,6451.29,1466.53,5166.1821
5/2/2013,97.94,1597.59,13694.04,7961.71,6460.71,1469.72,5129.9648
5/3/2013,98.99,1614.42,,8122.29,6521.46,1482.46,5129.499
5/6/2013,99.33,1617.5,,8112.0801,,1481.85,5156.2021
5/7/2013,99,1625.96,14180.24,8181.7798,6557.2998,1492.06,5143.7349
5/8/2013,99.01,1632.69,14285.69,8249.71,6583.48,1503.66,5199.75
5/9/2013,100.59,1626.67,14191.48,8262.5498,6592.7402,1495.74,5198.3809
5/10/2013,101.62,1633.7,14607.54,8278.5898,6624.98,1495.84,5206.0908
5/13/2013,101.82,1633.77,14782.21,8279.29,6631.7598,1497.4,5210.3359
5/14/2013,102.42,1650.34,14758.42,8339.1104,6686.0601,1505.97,5220.9868
5/15/2013,102.25,1658.78,15096.03,8362.4199,6693.5498,1510.87,5191.6582
5/16/2013,102.26,1650.47,15037.24,8369.8701,6687.7998,1508.02,5165.6602
5/17/2013,103.21,1667.47,15138.12,8398,6723.0601,1512.98,5180.7739
5/20/2013,102.27,1666.29,15360.81,8455.8301,6755.6299,1518.41,5209.0352
5/21/2013,102.5,1669.16,15381.02,8472.2002,6803.8701,1520.64,5180.0571
5/22/2013,103.16,1655.35,15627.26,8530.8896,6840.27,1512.9,5165.3652
5/23/2013,102.02,1650.51,14483.98,8351.9805,6696.79,1493.44,5062.4458
5/24/2013,101.31,1649.6,14612.45,8305.3203,6654.3398,1492.74,4983.499
5/27/2013,100.96,,14142.65,8383.2998,,1489.58,4959.8569
5/28/2013,102.37,1660.06,14311.98,8480.8701,6762.0098,1497.13,4970.6519
5/29/2013,101.16,1648.36,14326.46,8336.5801,6627.1699,1489.44,4974.728
5/30/2013,100.73,1654.41,13589.03,8400.2002,6656.9902,1491.79,4930.6821
5/31/2013,100.45,1630.74,13774.54,8348.8398,6583.0898,1471.93,4926.5688
6/3/2013,99.53,1640.42,13261.82,8285.7998,6525.1201,1472.74,4888.3081
6/4/2013,100.03,1631.38,13533.76,8295.96,6558.5801,1473.48,4900.8081
6/5/2013,99.06,1608.9,13014.87,8196.1797,6419.3101,1450.95,4835.2061
6/6/2013,96.97,1622.56,12904.02,8098.8101,6336.1099,1454.91,4781.1719
6/7/2013,97.56,1643.38,12877.53,8254.6797,6411.9902,1470.22,4737.7031
6/10/2013,98.76,1642.81,13514.2,8307.6904,6400.4502,1473.13,
6/11/2013,96.03,1626.13,13317.62,8222.46,6340.0801,1463.42,4757.0601
6/12/2013,96.02,1612.52,13289.32,8143.27,6299.4502,1457.57,4724.4531
6/13/2013,95.37,1636.36,12445.38,8095.3901,6304.6299,1464.26,4695.7598
6/14/2013,94.31,1626.73,12686.52,8127.96,6308.2598,1463.83,4791.7568
6/17/2013,94.51,1639.04,13033.12,8215.7305,6330.4902,1476.97,4825.8818
6/18/2013,95.33,1651.81,13007.28,8229.5098,6374.21,1483.04,4814.3501
6/19/2013,96.45,1628.93,13245.22,8197.0801,6348.8198,1474.88,4861.3809
6/20/2013,97.28,1588.19,13014.58,7928.48,6159.5098,1423.87,4758.3882
6/21/2013,97.9,1592.43,13230.13,7789.2402,6116.1699,1421.19,4738.7998
6/24/2013,97.73,1573.09,13062.78,7692.4502,6029.1001,1400.98,4669.144
6/25/2013,97.81,1588.03,12969.34,7811.2998,6101.9102,1412.53,4655.96
6/26/2013,97.72,1603.26,12834.01,7940.9902,6165.48,1425.51,4731.7148
6/27/2013,98.35,1613.2,13213.55,7990.75,6243.3999,1436.03,4811.2808
6/28/2013,99.14,1606.28,13677.32,7959.2202,6215.4702,1433.55,4802.5908
7/1/2013,99.66,1614.96,13852.5,7983.9199,6307.7798,1444.33,4710.2891
7/2/2013,100.63,1614.08,14098.74,7910.77,6303.9399,1444.86,4834.0029
7/3/2013,99.91,1615.41,14055.56,7829.3198,6229.8701,1440.59,4744.125
7/4/2013,100.04,,14018.93,7994.3101,6421.6699,1448.22,4794.7412
7/5/2013,101.2,1631.89,14309.97,7806,6375.52,1449.05,4841.748
7/8/2013,100.97,1640.46,14109.34,7968.54,6450.0698,1457.52,4809.5298
7/9/2013,101.15,1652.32,14472.9,8057.75,6513.0801,1468.47,4881.6538
7/10/2013,99.68,1652.62,14416.6,8066.48,6504.96,1473.31,4901.356
7/11/2013,98.96,1675.02,14472.58,8158.7998,6543.4102,1496.67,4965.7002
7/12/2013,99.22,1680.19,14506.25,8212.7695,6544.9399,1498.31,4973.8848
7/15/2013,99.86,1682.5,,8234.8096,6586.1099,1500.94,4981.106
7/16/2013,99.1,1676.26,14599.12,8201.0498,6556.3501,1500.53,4986.0171
7/17/2013,99.59,1680.91,14615.04,8254.7197,6571.9302,1503.38,4981.6841
7/18/2013,100.43,1689.37,14808.5,8337.0898,6634.3599,1511.13,4993.4229
7/19/2013,100.65,1692.09,14589.91,8331.5703,6630.6699,1513.52,4972.0928
7/22/2013,99.67,1695.53,14658.04,8331.0596,6623.1699,1520.62,5001.8638
7/23/2013,99.43,1692.39,14778.51,8314.2305,6597.4399,1519.77,5017.1099
7/24/2013,100.27,1685.94,14731.28,8379.1104,6620.4302,1518.38,5035.0718
7/25/2013,99.29,1690.25,14562.93,8298.9805,6587.9502,1517.72,5035.6118
7/26/2013,98.21,1691.65,14129.98,8244.9102,6554.79,1516.21,5042.0259
7/29/2013,97.96,1685.33,13661.13,8259.0303,6560.25,1508.86,5046.3271
7/30/2013,98.03,1685.96,13869.82,8271.0195,6570.9502,1510.32,5047.2422
7/31/2013,97.88,1685.73,13668.32,8275.9697,6621.0601,1507.91,5051.978
8/1/2013,99.54,1706.87,14005.77,8410.7305,6681.98,1524.91,5061.4902
8/2/2013,98.94,1709.67,14466.16,8406.9404,6647.8701,1533.85,5116.7622
8/5/2013,98.3,1707.14,14258.04,8398.3799,6619.5801,1530.46,5111.251
8/6/2013,97.74,1697.37,14401.06,8299.7305,6604.21,1528.06,5105.6289
8/7/2013,96.33,1690.91,13824.94,8260.4805,6511.21,1519.33,5011.2988
8/8/2013,96.67,1697.48,13605.56,8318.3203,6529.6802,1527.82,5064.7988
8/9/2013,96.21,1691.42,13615.19,8338.3096,6583.3901,1526.9,5055.2109
8/12/2013,96.9,1689.47,13519.43,8359.25,6574.3398,1524.06,5108.6528
8/13/2013,98.2,1694.16,13867,8415.7598,6611.9399,1527.19,5157.7012
8/14/2013,98.14,1685.39,14050.16,8438.1201,6587.4302,1527.04,5157.4189
8/15/2013,97.37,1661.32,13752.94,8376.29,6483.3398,1508.14,5152.3672
8/16/2013,97.53,1655.83,13650.11,8391.9404,6499.9902,1508.8,5113.8599
8/19/2013,97.55,1646.06,13758.13,8366.29,6465.73,1501.39,5112.5308
8/20/2013,97.27,1652.35,13396.38,8300.0303,6453.46,1500.59,5078.1792
8/21/2013,97.68,1642.8,13424.33,8285.4102,6390.8398,1489.65,5099.9912
8/22/2013,98.72,1656.96,13365.17,8397.8896,6446.8701,1497.8,5075.749
8/23/2013,98.72,1663.5,13660.55,8416.9902,6492.1001,1508.49,5123.3608
8/26/2013,98.51,1656.78,13636.28,8435.1504,,1504.41,5135.4028
8/27/2013,97.03,1630.48,13542.37,8242.5596,6440.9702,1484.4,5141.2158
8/28/2013,97.64,1634.96,13338.46,8157.8999,6430.0601,1480.03,5087.1631
8/29/2013,98.35,1638.17,13459.71,8194.5498,6483.0498,1481.11,5092.4111
8/30/2013,98.17,1632.97,13388.86,8103.1499,6412.9302,1472.74,5134.957
9/2/2013,99.33,,13572.92,8243.8701,6506.1899,1481.18,5188.2759
9/3/2013,99.57,1639.77,13978.44,8180.71,6468.4102,1486.06,5196.5679
9/4/2013,99.74,1653.08,14053.87,8195.9199,6474.7402,1496.29,5161.6372
9/5/2013,100.11,1655.08,14064.82,8234.9805,6532.4399,1497.58,5142.5132
9/6/2013,99.11,1655.17,13860.81,8275.6699,6547.3301,1502.4,5144.9912
9/9/2013,99.58,1671.71,14205.23,8276.3203,6530.7402,1515.91,5181.4692
9/10/2013,100.39,1683.99,14423.36,8446.54,6583.9902,1529.14,5201.167
9/11/2013,99.89,1689.13,14425.07,8495.7305,6588.4302,1535.73,5234.3872
9/12/2013,99.54,1683.42,14387.27,8494,6588.98,1532.93,5242.5361
9/13/2013,99.38,1687.99,14404.67,8509.4199,6583.7998,1533.72,5219.626
9/16/2013,99.08,1697.6,,8613,6622.8599,1546.52,5247.9878
